rascal>obtainProjectDataFromOhloh(["firefox",
$2013-04-24T16:14:37.838+01:00   obtainMetaDataFromOhloh   Reading meta data for project inkscape from Ohloh, URL: |http://www.ohloh.net/projects/inkscape.xml?api_key=
$2013-04-24T16:14:40.176+01:00   obtainActivityFactsFromOhloh   Reading activity facts for project inkscape from Ohloh, URL: |http://www.ohloh.net/projects/inkscape/analyses/latest/activity_facts.xml?api_key=
$2013-04-24T16:14:42.743+01:00   obtainSizeFactsFromOhloh   Reading size facts for project inkscape from Ohloh, URL: |http://www.ohloh.net/projects/inkscape/analyses/latest/size_facts.xml?api_key=
$2013-04-24T16:14:46.859+01:00   obtainMetaDataFromOhloh   Reading meta data for project subclipse from Ohloh, URL: |http://www.ohloh.net/projects/subclipse.xml?api_key=
$2013-04-24T16:14:48.820+01:00   obtainActivityFactsFromOhloh   Reading activity facts for project subclipse from Ohloh, URL: |http://www.ohloh.net/projects/subclipse/analyses/latest/activity_facts.xml?api_key=
$2013-04-24T16:14:51.409+01:00   obtainSizeFactsFromOhloh   Reading size facts for project subclipse from Ohloh, URL: |http://www.ohloh.net/projects/subclipse/analyses/latest/size_facts.xml?api_key=
$2013-04-24T16:14:54.539+01:00   obtainMetaDataFromOhloh   Reading meta data for project junit from Ohloh, URL: |http://www.ohloh.net/projects/junit.xml?api_key=
$2013-04-24T16:14:56.519+01:00   obtainActivityFactsFromOhloh   Reading activity facts for project junit from Ohloh, URL: |http://www.ohloh.net/projects/junit/analyses/latest/activity_facts.xml?api_key=
$2013-04-24T16:14:59.523+01:00   obtainSizeFactsFromOhloh   Reading size facts for project junit from Ohloh, URL: |http://www.ohloh.net/projects/junit/analyses/latest/size_facts.xml?api_key=
$2013-04-24T16:15:02.859+01:00   obtainMetaDataFromOhloh   Reading meta data for project findutils from Ohloh, URL: |http://www.ohloh.net/projects/findutils.xml?api_key=
$2013-04-24T16:15:05.101+01:00   obtainActivityFactsFromOhloh   Reading activity facts for project findutils from Ohloh, URL: |http://www.ohloh.net/projects/findutils/analyses/latest/activity_facts.xml?api_key=
$2013-04-24T16:15:08.745+01:00   obtainSizeFactsFromOhloh   Reading size facts for project findutils from Ohloh, URL: |http://www.ohloh.net/projects/findutils/analyses/latest/size_facts.xml?api_key=
$2013-04-24T16:15:12.577+01:00   obtainMetaDataFromOhloh   Reading meta data for project sqlite from Ohloh, URL: |http://www.ohloh.net/projects/sqlite.xml?api_key=
$2013-04-24T16:15:14.767+01:00   obtainActivityFactsFromOhloh   Reading activity facts for project sqlite from Ohloh, URL: |http://www.ohloh.net/projects/sqlite/analyses/latest/activity_facts.xml?api_key=
$2013-04-24T16:15:18.437+01:00   obtainSizeFactsFromOhloh   Reading size facts for project sqlite from Ohloh, URL: |http://www.ohloh.net/projects/sqlite/analyses/latest/size_facts.xml?api_key=
$2013-04-24T16:15:21.466+01:00   obtainMetaDataFromOhloh   Reading meta data for project mplayer from Ohloh, URL: |http://www.ohloh.net/projects/mplayer.xml?api_key=
$2013-04-24T16:15:23.743+01:00   obtainActivityFactsFromOhloh   Reading activity facts for project mplayer from Ohloh, URL: |http://www.ohloh.net/projects/mplayer/analyses/latest/activity_facts.xml?api_key=
$2013-04-24T16:15:26.915+01:00   obtainSizeFactsFromOhloh   Reading size facts for project mplayer from Ohloh, URL: |http://www.ohloh.net/projects/mplayer/analyses/latest/size_facts.xml?api_key=
$2013-04-24T16:15:32.609+01:00   obtainMetaDataFromOhloh   Reading meta data for project bzip2 from Ohloh, URL: |http://www.ohloh.net/projects/bzip2.xml?api_key=
$2013-04-24T16:15:34.199+01:00   obtainActivityFactsFromOhloh   Reading activity facts for project bzip2 from Ohloh, URL: |http://www.ohloh.net/projects/bzip2/analyses/latest/activity_facts.xml?api_key=
$2013-04-24T16:15:35.001+01:00   obtainActivityFactsFromOhloh   WARNING: problem when reading activity facts for project bzip2 from Ohloh, skipped.
$2013-04-24T16:15:36.002+01:00   obtainSizeFactsFromOhloh   Reading size facts for project bzip2 from Ohloh, URL: |http://www.ohloh.net/projects/bzip2/analyses/latest/size_facts.xml?api_key=
$2013-04-24T16:15:36.621+01:00   obtainSizeFactsFromOhloh   WARNING: problem when reading size facts for project bzip2 from Ohloh, skipped.
$2013-04-24T16:15:37.623+01:00   obtainMetaDataFromOhloh   Reading meta data for project perl from Ohloh, URL: |http://www.ohloh.net/projects/perl.xml?api_key=
$2013-04-24T16:15:39.784+01:00   obtainActivityFactsFromOhloh   Reading activity facts for project perl from Ohloh, URL: |http://www.ohloh.net/projects/perl/analyses/latest/activity_facts.xml?api_key=
$2013-04-24T16:15:44.086+01:00   obtainSizeFactsFromOhloh   Reading size facts for project perl from Ohloh, URL: |http://www.ohloh.net/projects/perl/analyses/latest/size_facts.xml?api_key=
$2013-04-24T16:15:54.876+01:00   obtainMetaDataFromOhloh   Reading meta data for project ant from Ohloh, URL: |http://www.ohloh.net/projects/ant.xml?api_key=
$2013-04-24T16:15:57.105+01:00   obtainActivityFactsFromOhloh   Reading activity facts for project ant from Ohloh, URL: |http://www.ohloh.net/projects/ant/analyses/latest/activity_facts.xml?api_key=
$2013-04-24T16:16:00.213+01:00   obtainSizeFactsFromOhloh   Reading size facts for project ant from Ohloh, URL: |http://www.ohloh.net/projects/ant/analyses/latest/size_facts.xml?api_key=
$2013-04-24T16:16:04.926+01:00   obtainMetaDataFromOhloh   Reading meta data for project imagemagick from Ohloh, URL: |http://www.ohloh.net/projects/imagemagick.xml?api_key=
$2013-04-24T16:16:06.711+01:00   obtainActivityFactsFromOhloh   Reading activity facts for project imagemagick from Ohloh, URL: |http://www.ohloh.net/projects/imagemagick/analyses/latest/activity_facts.xml?api_key=
$2013-04-24T16:16:08.519+01:00   obtainSizeFactsFromOhloh   Reading size facts for project imagemagick from Ohloh, URL: |http://www.ohloh.net/projects/imagemagick/analyses/latest/size_facts.xml?api_key=
$2013-04-24T16:16:10.965+01:00   obtainMetaDataFromOhloh   Reading meta data for project wireshark from Ohloh, URL: |http://www.ohloh.net/projects/wireshark.xml?api_key=
$2013-04-24T16:16:13.217+01:00   obtainActivityFactsFromOhloh   Reading activity facts for project wireshark from Ohloh, URL: |http://www.ohloh.net/projects/wireshark/analyses/latest/activity_facts.xml?api_key=
$2013-04-24T16:16:16.356+01:00   obtainSizeFactsFromOhloh   Reading size facts for project wireshark from Ohloh, URL: |http://www.ohloh.net/projects/wireshark/analyses/latest/size_facts.xml?api_key=
$2013-04-24T16:16:23.114+01:00   obtainMetaDataFromOhloh   Reading meta data for project samba from Ohloh, URL: |http://www.ohloh.net/projects/samba.xml?api_key=
$2013-04-24T16:16:25.695+01:00   obtainActivityFactsFromOhloh   Reading activity facts for project samba from Ohloh, URL: |http://www.ohloh.net/projects/samba/analyses/latest/activity_facts.xml?api_key=
$2013-04-24T16:16:28.339+01:00   obtainSizeFactsFromOhloh   Reading size facts for project samba from Ohloh, URL: |http://www.ohloh.net/projects/samba/analyses/latest/size_facts.xml?api_key=
$2013-04-24T16:16:33.745+01:00   obtainMetaDataFromOhloh   Reading meta data for project ruby from Ohloh, URL: |http://www.ohloh.net/projects/ruby.xml?api_key=
$2013-04-24T16:16:35.768+01:00   obtainActivityFactsFromOhloh   Reading activity facts for project ruby from Ohloh, URL: |http://www.ohloh.net/projects/ruby/analyses/latest/activity_facts.xml?api_key=
$2013-04-24T16:16:39.161+01:00   obtainSizeFactsFromOhloh   Reading size facts for project ruby from Ohloh, URL: |http://www.ohloh.net/projects/ruby/analyses/latest/size_facts.xml?api_key=
$2013-04-24T16:16:45.178+01:00   obtainMetaDataFromOhloh   Reading meta data for project gnupg from Ohloh, URL: |http://www.ohloh.net/projects/gnupg.xml?api_key=
$2013-04-24T16:16:47.409+01:00   obtainActivityFactsFromOhloh   Reading activity facts for project gnupg from Ohloh, URL: |http://www.ohloh.net/projects/gnupg/analyses/latest/activity_facts.xml?api_key=
$2013-04-24T16:16:50.550+01:00   obtainSizeFactsFromOhloh   Reading size facts for project gnupg from Ohloh, URL: |http://www.ohloh.net/projects/gnupg/analyses/latest/size_facts.xml?api_key=
$2013-04-24T16:16:54.592+01:00   obtainMetaDataFromOhloh   Reading meta data for project gdb from Ohloh, URL: |http://www.ohloh.net/projects/gdb.xml?api_key=
$2013-04-24T16:16:56.993+01:00   obtainActivityFactsFromOhloh   Reading activity facts for project gdb from Ohloh, URL: |http://www.ohloh.net/projects/gdb/analyses/latest/activity_facts.xml?api_key=
$2013-04-24T16:17:00.357+01:00   obtainSizeFactsFromOhloh   Reading size facts for project gdb from Ohloh, URL: |http://www.ohloh.net/projects/gdb/analyses/latest/size_facts.xml?api_key=
$2013-04-24T16:17:08.747+01:00   obtainMetaDataFromOhloh   Reading meta data for project com from Ohloh, URL: |http://www.ohloh.net/projects/com.xml?api_key=
$2013-04-24T16:17:10.480+01:00   obtainActivityFactsFromOhloh   Reading activity facts for project com from Ohloh, URL: |http://www.ohloh.net/projects/com/analyses/latest/activity_facts.xml?api_key=
$2013-04-24T16:17:13.314+01:00   obtainSizeFactsFromOhloh   Reading size facts for project com from Ohloh, URL: |http://www.ohloh.net/projects/com/analyses/latest/size_facts.xml?api_key=
$2013-04-24T16:17:16.043+01:00   obtainMetaDataFromOhloh   Reading meta data for project kde from Ohloh, URL: |http://www.ohloh.net/projects/kde.xml?api_key=
$2013-04-24T16:17:18.699+01:00   obtainActivityFactsFromOhloh   Reading activity facts for project kde from Ohloh, URL: |http://www.ohloh.net/projects/kde/analyses/latest/activity_facts.xml?api_key=
$2013-04-24T16:17:22.699+01:00   obtainSizeFactsFromOhloh   Reading size facts for project kde from Ohloh, URL: |http://www.ohloh.net/projects/kde/analyses/latest/size_facts.xml?api_key=
$2013-04-24T16:18:26.562+01:00   obtainMetaDataFromOhloh   Reading meta data for project sed from Ohloh, URL: |http://www.ohloh.net/projects/sed.xml?api_key=
$2013-04-24T16:18:28.864+01:00   obtainActivityFactsFromOhloh   Reading activity facts for project sed from Ohloh, URL: |http://www.ohloh.net/projects/sed/analyses/latest/activity_facts.xml?api_key=
$2013-04-24T16:18:31.698+01:00   obtainSizeFactsFromOhloh   Reading size facts for project sed from Ohloh, URL: |http://www.ohloh.net/projects/sed/analyses/latest/size_facts.xml?api_key=
$2013-04-24T16:18:34.602+01:00   obtainMetaDataFromOhloh   Reading meta data for project eclipse-jdt from Ohloh, URL: |http://www.ohloh.net/projects/eclipse-jdt.xml?api_key=
$2013-04-24T16:18:36.549+01:00   obtainActivityFactsFromOhloh   Reading activity facts for project eclipse-jdt from Ohloh, URL: |http://www.ohloh.net/projects/eclipse-jdt/analyses/latest/activity_facts.xml?api_key=
$2013-04-24T16:18:39.807+01:00   obtainSizeFactsFromOhloh   Reading size facts for project eclipse-jdt from Ohloh, URL: |http://www.ohloh.net/projects/eclipse-jdt/analyses/latest/size_facts.xml?api_key=
$2013-04-24T16:18:45.773+01:00   obtainMetaDataFromOhloh   Reading meta data for project maven2 from Ohloh, URL: |http://www.ohloh.net/projects/maven2.xml?api_key=
$2013-04-24T16:18:47.529+01:00   obtainActivityFactsFromOhloh   Reading activity facts for project maven2 from Ohloh, URL: |http://www.ohloh.net/projects/maven2/analyses/latest/activity_facts.xml?api_key=
$2013-04-24T16:18:50.382+01:00   obtainSizeFactsFromOhloh   Reading size facts for project maven2 from Ohloh, URL: |http://www.ohloh.net/projects/maven2/analyses/latest/size_facts.xml?api_key=
$2013-04-24T16:18:55.241+01:00   obtainMetaDataFromOhloh   Reading meta data for project hibernate from Ohloh, URL: |http://www.ohloh.net/projects/hibernate.xml?api_key=
$2013-04-24T16:18:57.253+01:00   obtainActivityFactsFromOhloh   Reading activity facts for project hibernate from Ohloh, URL: |http://www.ohloh.net/projects/hibernate/analyses/latest/activity_facts.xml?api_key=
$2013-04-24T16:18:59.910+01:00   obtainSizeFactsFromOhloh   Reading size facts for project hibernate from Ohloh, URL: |http://www.ohloh.net/projects/hibernate/analyses/latest/size_facts.xml?api_key=
$2013-04-24T16:19:03.506+01:00   obtainMetaDataFromOhloh   Reading meta data for project log4j from Ohloh, URL: |http://www.ohloh.net/projects/log4j.xml?api_key=
$2013-04-24T16:19:05.436+01:00   obtainActivityFactsFromOhloh   Reading activity facts for project log4j from Ohloh, URL: |http://www.ohloh.net/projects/log4j/analyses/latest/activity_facts.xml?api_key=
$2013-04-24T16:19:08.412+01:00   obtainSizeFactsFromOhloh   Reading size facts for project log4j from Ohloh, URL: |http://www.ohloh.net/projects/log4j/analyses/latest/size_facts.xml?api_key=
$2013-04-24T16:19:12.214+01:00   obtainMetaDataFromOhloh   Reading meta data for project cups from Ohloh, URL: |http://www.ohloh.net/projects/cups.xml?api_key=
$2013-04-24T16:19:14.214+01:00   obtainActivityFactsFromOhloh   Reading activity facts for project cups from Ohloh, URL: |http://www.ohloh.net/projects/cups/analyses/latest/activity_facts.xml?api_key=
$2013-04-24T16:19:17.455+01:00   obtainSizeFactsFromOhloh   Reading size facts for project cups from Ohloh, URL: |http://www.ohloh.net/projects/cups/analyses/latest/size_facts.xml?api_key=
$2013-04-24T16:19:21.057+01:00   obtainMetaDataFromOhloh   Reading meta data for project emacs from Ohloh, URL: |http://www.ohloh.net/projects/emacs.xml?api_key=
$2013-04-24T16:19:22.760+01:00   obtainActivityFactsFromOhloh   Reading activity facts for project emacs from Ohloh, URL: |http://www.ohloh.net/projects/emacs/analyses/latest/activity_facts.xml?api_key=
$2013-04-24T16:19:27.238+01:00   obtainSizeFactsFromOhloh   Reading size facts for project emacs from Ohloh, URL: |http://www.ohloh.net/projects/emacs/analyses/latest/size_facts.xml?api_key=
$2013-04-24T16:19:38.304+01:00   obtainMetaDataFromOhloh   Reading meta data for project wine from Ohloh, URL: |http://www.ohloh.net/projects/wine.xml?api_key=
$2013-04-24T16:19:40.492+01:00   obtainActivityFactsFromOhloh   Reading activity facts for project wine from Ohloh, URL: |http://www.ohloh.net/projects/wine/analyses/latest/activity_facts.xml?api_key=
$2013-04-24T16:19:44.130+01:00   obtainSizeFactsFromOhloh   Reading size facts for project wine from Ohloh, URL: |http://www.ohloh.net/projects/wine/analyses/latest/size_facts.xml?api_key=
$2013-04-24T16:19:55.086+01:00   obtainMetaDataFromOhloh   Reading meta data for project latex from Ohloh, URL: |http://www.ohloh.net/projects/latex.xml?api_key=
$2013-04-24T16:19:57.648+01:00   obtainActivityFactsFromOhloh   Reading activity facts for project latex from Ohloh, URL: |http://www.ohloh.net/projects/latex/analyses/latest/activity_facts.xml?api_key=
$2013-04-24T16:20:01.306+01:00   obtainSizeFactsFromOhloh   Reading size facts for project latex from Ohloh, URL: |http://www.ohloh.net/projects/latex/analyses/latest/size_facts.xml?api_key=
$2013-04-24T16:20:04.708+01:00   obtainMetaDataFromOhloh   Reading meta data for project spring from Ohloh, URL: |http://www.ohloh.net/projects/spring.xml?api_key=
$2013-04-24T16:20:07.039+01:00   obtainActivityFactsFromOhloh   Reading activity facts for project spring from Ohloh, URL: |http://www.ohloh.net/projects/spring/analyses/latest/activity_facts.xml?api_key=
$2013-04-24T16:20:09.816+01:00   obtainSizeFactsFromOhloh   Reading size facts for project spring from Ohloh, URL: |http://www.ohloh.net/projects/spring/analyses/latest/size_facts.xml?api_key=
$2013-04-24T16:20:14.497+01:00   obtainMetaDataFromOhloh   Reading meta data for project audacity from Ohloh, URL: |http://www.ohloh.net/projects/audacity.xml?api_key=
$2013-04-24T16:20:16.196+01:00   obtainActivityFactsFromOhloh   Reading activity facts for project audacity from Ohloh, URL: |http://www.ohloh.net/projects/audacity/analyses/latest/activity_facts.xml?api_key=
$2013-04-24T16:20:19.230+01:00   obtainSizeFactsFromOhloh   Reading size facts for project audacity from Ohloh, URL: |http://www.ohloh.net/projects/audacity/analyses/latest/size_facts.xml?api_key=
$2013-04-24T16:20:22.638+01:00   obtainMetaDataFromOhloh   Reading meta data for project diffutils from Ohloh, URL: |http://www.ohloh.net/projects/diffutils.xml?api_key=
$2013-04-24T16:20:24.907+01:00   obtainActivityFactsFromOhloh   Reading activity facts for project diffutils from Ohloh, URL: |http://www.ohloh.net/projects/diffutils/analyses/latest/activity_facts.xml?api_key=
$2013-04-24T16:20:28.967+01:00   obtainSizeFactsFromOhloh   Reading size facts for project diffutils from Ohloh, URL: |http://www.ohloh.net/projects/diffutils/analyses/latest/size_facts.xml?api_key=
$2013-04-24T16:20:33.000+01:00   obtainMetaDataFromOhloh   Reading meta data for project curl from Ohloh, URL: |http://www.ohloh.net/projects/curl.xml?api_key=
$2013-04-24T16:20:35.010+01:00   obtainActivityFactsFromOhloh   Reading activity facts for project curl from Ohloh, URL: |http://www.ohloh.net/projects/curl/analyses/latest/activity_facts.xml?api_key=
$2013-04-24T16:20:38.045+01:00   obtainSizeFactsFromOhloh   Reading size facts for project curl from Ohloh, URL: |http://www.ohloh.net/projects/curl/analyses/latest/size_facts.xml?api_key=
$2013-04-24T16:20:42.552+01:00   obtainMetaDataFromOhloh   Reading meta data for project django from Ohloh, URL: |http://www.ohloh.net/projects/django.xml?api_key=
$2013-04-24T16:20:44.651+01:00   obtainActivityFactsFromOhloh   Reading activity facts for project django from Ohloh, URL: |http://www.ohloh.net/projects/django/analyses/latest/activity_facts.xml?api_key=
$2013-04-24T16:20:47.361+01:00   obtainSizeFactsFromOhloh   Reading size facts for project django from Ohloh, URL: |http://www.ohloh.net/projects/django/analyses/latest/size_facts.xml?api_key=
$2013-04-24T16:20:50.653+01:00   obtainMetaDataFromOhloh   Reading meta data for project rails from Ohloh, URL: |http://www.ohloh.net/projects/rails.xml?api_key=
$2013-04-24T16:20:52.686+01:00   obtainActivityFactsFromOhloh   Reading activity facts for project rails from Ohloh, URL: |http://www.ohloh.net/projects/rails/analyses/latest/activity_facts.xml?api_key=
$2013-04-24T16:20:55.072+01:00   obtainSizeFactsFromOhloh   Reading size facts for project rails from Ohloh, URL: |http://www.ohloh.net/projects/rails/analyses/latest/size_facts.xml?api_key=
$2013-04-24T16:20:59.667+01:00   obtainMetaDataFromOhloh   Reading meta data for project funbird from Ohloh, URL: |http://www.ohloh.net/projects/funbird.xml?api_key=
$2013-04-24T16:21:01.615+01:00   obtainActivityFactsFromOhloh   Reading activity facts for project funbird from Ohloh, URL: |http://www.ohloh.net/projects/funbird/analyses/latest/activity_facts.xml?api_key=
$2013-04-24T16:21:03.665+01:00   obtainSizeFactsFromOhloh   Reading size facts for project funbird from Ohloh, URL: |http://www.ohloh.net/projects/funbird/analyses/latest/size_facts.xml?api_key=
$2013-04-24T16:21:06.300+01:00   obtainMetaDataFromOhloh   Reading meta data for project mercurial from Ohloh, URL: |http://www.ohloh.net/projects/mercurial.xml?api_key=
$2013-04-24T16:21:08.288+01:00   obtainActivityFactsFromOhloh   Reading activity facts for project mercurial from Ohloh, URL: |http://www.ohloh.net/projects/mercurial/analyses/latest/activity_facts.xml?api_key=
$2013-04-24T16:21:10.854+01:00   obtainSizeFactsFromOhloh   Reading size facts for project mercurial from Ohloh, URL: |http://www.ohloh.net/projects/mercurial/analyses/latest/size_facts.xml?api_key=
$2013-04-24T16:21:15.241+01:00   obtainMetaDataFromOhloh   Reading meta data for project winscp from Ohloh, URL: |http://www.ohloh.net/projects/winscp.xml?api_key=
$2013-04-24T16:21:16.903+01:00   obtainActivityFactsFromOhloh   Reading activity facts for project winscp from Ohloh, URL: |http://www.ohloh.net/projects/winscp/analyses/latest/activity_facts.xml?api_key=
$2013-04-24T16:21:19.505+01:00   obtainSizeFactsFromOhloh   Reading size facts for project winscp from Ohloh, URL: |http://www.ohloh.net/projects/winscp/analyses/latest/size_facts.xml?api_key=
$2013-04-24T16:21:22.567+01:00   obtainMetaDataFromOhloh   Reading meta data for project nmap from Ohloh, URL: |http://www.ohloh.net/projects/nmap.xml?api_key=
$2013-04-24T16:21:24.300+01:00   obtainActivityFactsFromOhloh   Reading activity facts for project nmap from Ohloh, URL: |http://www.ohloh.net/projects/nmap/analyses/latest/activity_facts.xml?api_key=
$2013-04-24T16:21:26.805+01:00   obtainSizeFactsFromOhloh   Reading size facts for project nmap from Ohloh, URL: |http://www.ohloh.net/projects/nmap/analyses/latest/size_facts.xml?api_key=
$2013-04-24T16:21:31.569+01:00   obtainMetaDataFromOhloh   Reading meta data for project netbeans from Ohloh, URL: |http://www.ohloh.net/projects/netbeans.xml?api_key=
$2013-04-24T16:21:34.200+01:00   obtainActivityFactsFromOhloh   Reading activity facts for project netbeans from Ohloh, URL: |http://www.ohloh.net/projects/netbeans/analyses/latest/activity_facts.xml?api_key=
$2013-04-24T16:21:37.709+01:00   obtainSizeFactsFromOhloh   Reading size facts for project netbeans from Ohloh, URL: |http://www.ohloh.net/projects/netbeans/analyses/latest/size_facts.xml?api_key=
$2013-04-24T16:21:54.304+01:00   obtainMetaDataFromOhloh   Reading meta data for project ffmpeg from Ohloh, URL: |http://www.ohloh.net/projects/ffmpeg.xml?api_key=
$2013-04-24T16:21:56.208+01:00   obtainActivityFactsFromOhloh   Reading activity facts for project ffmpeg from Ohloh, URL: |http://www.ohloh.net/projects/ffmpeg/analyses/latest/activity_facts.xml?api_key=
$2013-04-24T16:21:59.336+01:00   obtainSizeFactsFromOhloh   Reading size facts for project ffmpeg from Ohloh, URL: |http://www.ohloh.net/projects/ffmpeg/analyses/latest/size_facts.xml?api_key=
$2013-04-24T16:22:05.955+01:00   obtainMetaDataFromOhloh   Reading meta data for project android-scripting from Ohloh, URL: |http://www.ohloh.net/projects/android-scripting.xml?api_key=
$2013-04-24T16:22:07.922+01:00   obtainActivityFactsFromOhloh   Reading activity facts for project android-scripting from Ohloh, URL: |http://www.ohloh.net/projects/android-scripting/analyses/latest/activity_facts.xml?api_key=
$2013-04-24T16:22:09.707+01:00   obtainSizeFactsFromOhloh   Reading size facts for project android-scripting from Ohloh, URL: |http://www.ohloh.net/projects/android-scripting/analyses/latest/size_facts.xml?api_key=
$2013-04-24T16:22:12.099+01:00   obtainMetaDataFromOhloh   Reading meta data for project phpbb from Ohloh, URL: |http://www.ohloh.net/projects/phpbb.xml?api_key=
$2013-04-24T16:22:14.360+01:00   obtainActivityFactsFromOhloh   Reading activity facts for project phpbb from Ohloh, URL: |http://www.ohloh.net/projects/phpbb/analyses/latest/activity_facts.xml?api_key=
$2013-04-24T16:22:17.421+01:00   obtainSizeFactsFromOhloh   Reading size facts for project phpbb from Ohloh, URL: |http://www.ohloh.net/projects/phpbb/analyses/latest/size_facts.xml?api_key=
$2013-04-24T16:22:22.462+01:00   obtainMetaDataFromOhloh   Reading meta data for project virtualbox from Ohloh, URL: |http://www.ohloh.net/projects/virtualbox.xml?api_key=
$2013-04-24T16:22:24.134+01:00   obtainActivityFactsFromOhloh   Reading activity facts for project virtualbox from Ohloh, URL: |http://www.ohloh.net/projects/virtualbox/analyses/latest/activity_facts.xml?api_key=
$2013-04-24T16:22:27.145+01:00   obtainSizeFactsFromOhloh   Reading size facts for project virtualbox from Ohloh, URL: |http://www.ohloh.net/projects/virtualbox/analyses/latest/size_facts.xml?api_key=
$2013-04-24T16:22:30.941+01:00   obtainMetaDataFromOhloh   Reading meta data for project gtk from Ohloh, URL: |http://www.ohloh.net/projects/gtk.xml?api_key=
$2013-04-24T16:22:32.851+01:00   obtainActivityFactsFromOhloh   Reading activity facts for project gtk from Ohloh, URL: |http://www.ohloh.net/projects/gtk/analyses/latest/activity_facts.xml?api_key=
$2013-04-24T16:22:35.957+01:00   obtainSizeFactsFromOhloh   Reading size facts for project gtk from Ohloh, URL: |http://www.ohloh.net/projects/gtk/analyses/latest/size_facts.xml?api_key=
$2013-04-24T16:22:42.718+01:00   obtainMetaDataFromOhloh   Reading meta data for project adblock-plus from Ohloh, URL: |http://www.ohloh.net/projects/adblock-plus.xml?api_key=
$2013-04-24T16:22:44.689+01:00   obtainActivityFactsFromOhloh   Reading activity facts for project adblock-plus from Ohloh, URL: |http://www.ohloh.net/projects/adblock-plus/analyses/latest/activity_facts.xml?api_key=
$2013-04-24T16:22:47.192+01:00   obtainSizeFactsFromOhloh   Reading size facts for project adblock-plus from Ohloh, URL: |http://www.ohloh.net/projects/adblock-plus/analyses/latest/size_facts.xml?api_key=
$2013-04-24T16:22:49.765+01:00   obtainMetaDataFromOhloh   Reading meta data for project glibc from Ohloh, URL: |http://www.ohloh.net/projects/glibc.xml?api_key=
$2013-04-24T16:22:51.723+01:00   obtainActivityFactsFromOhloh   Reading activity facts for project glibc from Ohloh, URL: |http://www.ohloh.net/projects/glibc/analyses/latest/activity_facts.xml?api_key=
$2013-04-24T16:22:57.012+01:00   obtainSizeFactsFromOhloh   Reading size facts for project glibc from Ohloh, URL: |http://www.ohloh.net/projects/glibc/analyses/latest/size_facts.xml?api_key=
$2013-04-24T16:23:04.151+01:00   obtainMetaDataFromOhloh   Reading meta data for project mediawiki from Ohloh, URL: |http://www.ohloh.net/projects/mediawiki.xml?api_key=
$2013-04-24T16:23:06.280+01:00   obtainActivityFactsFromOhloh   Reading activity facts for project mediawiki from Ohloh, URL: |http://www.ohloh.net/projects/mediawiki/analyses/latest/activity_facts.xml?api_key=
$2013-04-24T16:23:09.232+01:00   obtainSizeFactsFromOhloh   Reading size facts for project mediawiki from Ohloh, URL: |http://www.ohloh.net/projects/mediawiki/analyses/latest/size_facts.xml?api_key=
$2013-04-24T16:23:15.910+01:00   obtainMetaDataFromOhloh   Reading meta data for project drupal from Ohloh, URL: |http://www.ohloh.net/projects/drupal.xml?api_key=
$2013-04-24T16:23:17.600+01:00   obtainActivityFactsFromOhloh   Reading activity facts for project drupal from Ohloh, URL: |http://www.ohloh.net/projects/drupal/analyses/latest/activity_facts.xml?api_key=
$2013-04-24T16:23:20.639+01:00   obtainSizeFactsFromOhloh   Reading size facts for project drupal from Ohloh, URL: |http://www.ohloh.net/projects/drupal/analyses/latest/size_facts.xml?api_key=
$2013-04-24T16:23:24.598+01:00   obtainMetaDataFromOhloh   Reading meta data for project autoconf from Ohloh, URL: |http://www.ohloh.net/projects/autoconf.xml?api_key=
$2013-04-24T16:23:26.843+01:00   obtainActivityFactsFromOhloh   Reading activity facts for project autoconf from Ohloh, URL: |http://www.ohloh.net/projects/autoconf/analyses/latest/activity_facts.xml?api_key=
$2013-04-24T16:23:30.660+01:00   obtainSizeFactsFromOhloh   Reading size facts for project autoconf from Ohloh, URL: |http://www.ohloh.net/projects/autoconf/analyses/latest/size_facts.xml?api_key=
$2013-04-24T16:23:35.535+01:00   obtainMetaDataFromOhloh   Reading meta data for project amarok from Ohloh, URL: |http://www.ohloh.net/projects/amarok.xml?api_key=
$2013-04-24T16:23:37.565+01:00   obtainActivityFactsFromOhloh   Reading activity facts for project amarok from Ohloh, URL: |http://www.ohloh.net/projects/amarok/analyses/latest/activity_facts.xml?api_key=
$2013-04-24T16:23:40.584+01:00   obtainSizeFactsFromOhloh   Reading size facts for project amarok from Ohloh, URL: |http://www.ohloh.net/projects/amarok/analyses/latest/size_facts.xml?api_key=
$2013-04-24T16:23:45.534+01:00   obtainMetaDataFromOhloh   Reading meta data for project binutils from Ohloh, URL: |http://www.ohloh.net/projects/binutils.xml?api_key=
$2013-04-24T16:23:47.540+01:00   obtainActivityFactsFromOhloh   Reading activity facts for project binutils from Ohloh, URL: |http://www.ohloh.net/projects/binutils/analyses/latest/activity_facts.xml?api_key=
$2013-04-24T16:23:50.717+01:00   obtainSizeFactsFromOhloh   Reading size facts for project binutils from Ohloh, URL: |http://www.ohloh.net/projects/binutils/analyses/latest/size_facts.xml?api_key=
$2013-04-24T16:23:59.022+01:00   obtainMetaDataFromOhloh   Reading meta data for project postfix from Ohloh, URL: |http://www.ohloh.net/projects/postfix.xml?api_key=
